web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,nom,Nb Personnes,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,03/04/2023,08/04/2023,15/04/2023,279,279,MOBILHOME 6 personnes - 3 Chambres (Clim),Camping Eden,6 Adultes,Port Camargue ,,14,camping-eden-77586,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,279,279,MOBILHOME 6 personnes - 2 chambres 4/6 places,Camping Eden,6 Adultes,Port Camargue ,,14,camping-eden-77586,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,357,357,MOBILHOME 6 personnes - 2 Chambres,Camping Eden,6 Adultes,Port Camargue ,,14,camping-eden-77586,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,99,99,MOBILHOME 6 personnes - 3 chambres,Camping Mer et Camargue,6 Adultes, 30420 CALVISSON,,14,camping-mer-et-camargue-76986,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,99,99,MOBILHOME 5 personnes - 2 chambres 4/5 places,Camping Mer et Camargue,5 Adultes, 30420 CALVISSON,,14,camping-mer-et-camargue-76986,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,525,199,MOBILHOME 6 personnes - 3 chambres,Camping Les Amandiers,6 Adultes, 30660 GALLARGUES LE MONTUEUX,,14,camping-les-amandiers-77289,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,203,203,BUNGALOW 5 personnes - TITHOME - sans sanitaires - sans arrivée d'eau,Camping Les Amandiers,4 Adultes, 30660 GALLARGUES LE MONTUEUX,,14,camping-les-amandiers-77289,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,"337,74","209,40",MOBILHOME 6 personnes - 4 Pièces 6 Personnes,Camping Les Amandiers,6 Adultes, 30660 GALLARGUES LE MONTUEUX,,14,camping-les-amandiers-77289,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,259,259,HÉBERGEMENT INSOLITE 4 personnes - Coco Sweet 4 places,Camping Les Amandiers,4 Adultes, 30660 GALLARGUES LE MONTUEUX,,14,camping-les-amandiers-77289,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,294,294,MOBILHOME 6 personnes - 3 Chambres,Camping Les Amandiers,6 Adultes, 30660 GALLARGUES LE MONTUEUX,,14,camping-les-amandiers-77289,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,238,169,MOBILHOME 4 personnes,Camping Le Bois de Pins,4 Adultes, 66600 SALSES LE CHATEAU,,14,camping-le-bois-de-pins-78456,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,294,179,MOBILHOME 4 personnes - CONFORT avec TV,Camping Le Bois de Pins,4 Adultes, 66600 SALSES LE CHATEAU,,14,camping-le-bois-de-pins-78456,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,245,245,MOBILHOME 4 personnes - 2 chambres 24m²,Camping Le Bois de Pins,4 Adultes, 66600 SALSES LE CHATEAU,,14,camping-le-bois-de-pins-78456,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,287,287,MOBILHOME 4 personnes - Confort 2 chambres 28m²,Camping Le Bois de Pins,4 Adultes, 66600 SALSES LE CHATEAU,,14,camping-le-bois-de-pins-78456,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,371,371,MOBILHOME 6 personnes - Confort 3 chambres 32m²,Camping Le Bois de Pins,6 Adultes, 66600 SALSES LE CHATEAU,,14,camping-le-bois-de-pins-78456,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,260,221,MOBILHOME 4 personnes - Cocoon+ 4 personne 2 chambres 24m²,Camping Le Beauséjour,4 Adultes, 66700 ARGELES,,14,camping-le-beausejour-79458,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,260,221,MOBILHOME 4 personnes - Cocoon+ 4 personne 2 chambres 24m²,Camping Le Beauséjour,4 Adultes, 66700 ARGELES,,14,camping-le-beausejour-79458,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,260,221,MOBILHOME 4 personnes - Cocoon+ 4 personne 2 chambres 24m²,Camping Le Beauséjour,4 Adultes, 66700 ARGELES,,14,camping-le-beausejour-79458,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,"287,80","244,80",MOBILHOME 6 personnes - Evasion+ 6 personnes 2 chambres 30m²,Camping Le Beauséjour,6 Adultes, 66700 ARGELES,,14,camping-le-beausejour-79458,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,"287,80","244,80",MOBILHOME 6 personnes - Evasion+ 6 personnes 2 chambres 30m²,Camping Le Beauséjour,6 Adultes, 66700 ARGELES,,14,camping-le-beausejour-79458,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,"287,80","244,80",MOBILHOME 6 personnes - Evasion+ 6 personnes 2 chambres 30m²,Camping Le Beauséjour,6 Adultes, 66700 ARGELES,,14,camping-le-beausejour-79458,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,"315,60","268,60",MOBILHOME 8 personnes - Loisir+ 8 personnes 3 chambres 33m²,Camping Le Beauséjour,8 Adultes, 66700 ARGELES,,14,camping-le-beausejour-79458,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,"331,60","305,60",MOBILHOME 8 personnes - Loisir+ 8 personnes 3 chambres 33m²,Camping Le Beauséjour,8 Adultes, 66700 ARGELES,,14,camping-le-beausejour-79458,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,"385,10","328,10",MOBILHOME 6 personnes - Confort+ 6 personnes 3 chambres 2 sdb,Camping Le Beauséjour,6 Adultes, 66700 ARGELES,,14,camping-le-beausejour-79458,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,"385,10","328,10",MOBILHOME 6 personnes - Confort+ 6 personnes 3 chambres 2 sdb,Camping Le Beauséjour,6 Adultes, 66700 ARGELES,,14,camping-le-beausejour-79458,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,"385,10","328,10",MOBILHOME 6 personnes - Confort+ 6 personnes 3 chambres 2 sdb,Camping Le Beauséjour,6 Adultes, 66700 ARGELES,,14,camping-le-beausejour-79458,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,345,345,MOBILHOME 3 personnes - SUNELIA MH PRESTIGE 1 CH 1 SDB,Camping Les Sablons,2 Adultes, 34420 PORTIRAGNES PLAGE,,14,camping-les-sablons-78104,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,350,350,TENTE TOILE ET BOIS 5 personnes - Sunlodge Confort (pas de douche),Camping Les Sablons,5 Adultes, 34420 PORTIRAGNES PLAGE,,14,camping-les-sablons-78104,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,365,365,MOBILHOME 2 personnes - LUXE STUDIO,Camping Les Sablons,2 Adultes, 34420 PORTIRAGNES PLAGE,,14,camping-les-sablons-78104,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,400,400,TENTE TOILE ET BOIS 6 personnes - LODGE Prestige CAMPING,Camping Les Sablons,6 Adultes, 34420 PORTIRAGNES PLAGE,,14,camping-les-sablons-78104,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,"479,50","400,50",MOBILHOME 4 personnes - MH CONFORT 2 CH 1 SDB,Camping Les Sablons,4 Adultes, 34420 PORTIRAGNES PLAGE,,14,camping-les-sablons-78104,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,505,423,MOBILHOME 4 personnes - MH CONFORT PLUS 2 CH 1 SDB,Camping Les Sablons,4 Adultes, 34420 PORTIRAGNES PLAGE,,14,camping-les-sablons-78104,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,435,435,TENTE TOILE ET BOIS 6 personnes - SUNLODGE PRESTIGE ETANG 2CH 1 SDB,Camping Les Sablons,6 Adultes, 34420 PORTIRAGNES PLAGE,,14,camping-les-sablons-78104,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,480,480,CHALET 6 personnes - Prestige camping,Camping Les Sablons,6 Adultes, 34420 PORTIRAGNES PLAGE,,14,camping-les-sablons-78104,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,595,504,MOBILHOME 6 personnes - MH PRESTIGE 2 CH 2 SDB 4/6,Camping Les Sablons,4 Adultes, 34420 PORTIRAGNES PLAGE,,14,camping-les-sablons-78104,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,505,505,MOBILHOME 6 personnes - Confort,Camping Les Sablons,6 Adultes, 34420 PORTIRAGNES PLAGE,,14,camping-les-sablons-78104,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,505,505,MOBILHOME 4 personnes - SUNELIA MH PRESTIGE 2 CH 1 SDB,Camping Les Sablons,4 Adultes, 34420 PORTIRAGNES PLAGE,,14,camping-les-sablons-78104,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,525,525,MOBILHOME 6 personnes - Confort Plus 3 CH,Camping Les Sablons,6 Adultes, 34420 PORTIRAGNES PLAGE,,14,camping-les-sablons-78104,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,665,567,MOBILHOME 6 personnes - MH PRESTIGE 3 CH 2 SDB,Camping Les Sablons,6 Adultes, 34420 PORTIRAGNES PLAGE,,14,camping-les-sablons-78104,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,585,585,CHALET 6 personnes - SUP ETANG,Camping Les Sablons,6 Adultes, 34420 PORTIRAGNES PLAGE,,14,camping-les-sablons-78104,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,"719,50","616,50",MOBILHOME 4 personnes - TAOS Luxe 2CH,Camping Les Sablons,4 Adultes, 34420 PORTIRAGNES PLAGE,,14,camping-les-sablons-78104,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,620,620,CHALET 6 personnes - DUO 3CH,Camping Les Sablons,6 Adultes, 34420 PORTIRAGNES PLAGE,,14,camping-les-sablons-78104,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,780,780,MOBILHOME 6 personnes - TAOS 3CH 6P,Camping Les Sablons,6 Adultes, 34420 PORTIRAGNES PLAGE,,14,camping-les-sablons-78104,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,860,860,CHALET 7 personnes - Chalet Luxe 2 CH,Camping Les Sablons,7 Adultes, 34420 PORTIRAGNES PLAGE,,14,camping-les-sablons-78104,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,905,905,CHALET 8 personnes - CHALET LUXE,Camping Les Sablons,8 Adultes, 34420 PORTIRAGNES PLAGE,,14,camping-les-sablons-78104,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,457,329,MOBILHOME 5 personnes - Cosy 2 chambres Climatisé (I52C),Camping Le Palavas,4 Adultes, 34250 PALAVAS LES FLOTS,,14,camping-le-palavas-77941,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,492,354,MOBILHOME 6 personnes - Cosy 2 chambres Climatisé (I62C),Camping Le Palavas,5 Adultes, 34250 PALAVAS LES FLOTS,,14,camping-le-palavas-77941,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,528,379,MOBILHOME 6 personnes - Cosy 3 chambres Climatisé (I63C),Camping Le Palavas,6 Adultes, 34250 PALAVAS LES FLOTS,,14,camping-le-palavas-77941,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,528,379,HÉBERGEMENT INSOLITE 6 personnes - Cabane tithome 3 chambres Climatisée (CS6C),Camping Le Palavas,4 Adultes, 34250 PALAVAS LES FLOTS,,14,camping-le-palavas-77941,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,259,259,MOBILHOME 5 personnes - ESPACE,Camping Le Bosc d'En Roug,5 Adultes, 66750 SAINT CYPRIEN,,14,camping-le-bosc-den-roug-78217,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,273,273,MOBILHOME 4 personnes - CONFORT PREMIUM,Camping Le Bosc d'En Roug,4 Adultes, 66750 SAINT CYPRIEN,,14,camping-le-bosc-den-roug-78217,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,308,308,MOBILHOME 5 personnes - ESPACE PREMIUM,Camping Le Bosc d'En Roug,4 Adultes, 66750 SAINT CYPRIEN,,14,camping-le-bosc-den-roug-78217,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,315,315,MOBILHOME 6 personnes - ESPACE,Camping Le Bosc d'En Roug,6 Adultes, 66750 SAINT CYPRIEN,,14,camping-le-bosc-den-roug-78217,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,364,364,MOBILHOME 4 personnes - COTTAGE PREMIUM,Camping Le Bosc d'En Roug,4 Adultes, 66750 SAINT CYPRIEN,,14,camping-le-bosc-den-roug-78217,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,295,295,MOBILHOME 6 personnes - Standard - 2 Chambres 4/6 personnes,Camping Le Roucan West,4 Adultes, 34450 VIAS,,14,camping-le-roucan-west-78741,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,315,315,MOBILHOME 6 personnes - Standard -3 Chambres 6 pers.,Camping Le Roucan West,6 Adultes, 34450 VIAS,,14,camping-le-roucan-west-78741,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,420,420,MOBILHOME 6 personnes - MH2 BIEN-ETRE 33 m²,Camping Le Roucan West,4 Adultes, 34450 VIAS,,14,camping-le-roucan-west-78741,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,450,450,MOBILHOME 6 personnes - MH3 BIEN-ETRE 36 m²,Camping Le Roucan West,6 Adultes, 34450 VIAS,,14,camping-le-roucan-west-78741,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,480,480,MOBILHOME 8 personnes - MH4 BIEN-ETRE 38 m²,Camping Le Roucan West,6 Adultes, 34450 VIAS,,14,camping-le-roucan-west-78741,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,203,"172,55",MOBILHOME 6 personnes - Classic 4/6 places,Camping Le Val de Cesse,4 Adultes, 11120 MIREPEISSET,,14,camping-le-val-de-cesse-77745,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,231,"196,35",MOBILHOME 6 personnes - Classic XL 4/6 places,Camping Le Val de Cesse,4 Adultes, 11120 MIREPEISSET,,14,camping-le-val-de-cesse-77745,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,259,"220,15",MOBILHOME 6 personnes - Classic XL,Camping Le Val de Cesse,6 Adultes, 11120 MIREPEISSET,,14,camping-le-val-de-cesse-77745,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,228,228,MOBILHOME 4 personnes - Classic,Camping La Palmeraie,4 Adultes, 66440 TORREILLES,,14,camping-la-palmeraie-78633,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,294,"249,90",MOBILHOME 6 personnes - Classic 4/6 places,Camping La Palmeraie,4 Adultes, 66440 TORREILLES,,14,camping-la-palmeraie-78633,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,260,260,MOBILHOME 6 personnes - Classic 4/6 places,Camping La Palmeraie,4 Adultes, 66440 TORREILLES,,14,camping-la-palmeraie-78633,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,308,"261,80",MOBILHOME 6 personnes - Classic,Camping La Palmeraie,6 Adultes, 66440 TORREILLES,,14,camping-la-palmeraie-78633,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,270,270,MOBILHOME 6 personnes - Classic XL 4/6 places,Camping La Palmeraie,4 Adultes, 66440 TORREILLES,,14,camping-la-palmeraie-78633,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,202,202,"TENTE 4 personnes - Orri (sans eau, sans sanitaires)",Camping La Source,2 Adultes, 66730 SOURNIA,,14,camping-la-source-78575,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,232,232,MOBILHOME 4 personnes - Adonis,Camping La Source,4 Adultes, 66730 SOURNIA,,14,camping-la-source-78575,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,232,232,"MOBILHOME 4 personnes - Casot (sans eau, sans sanitaires)",Camping La Source,4 Adultes, 66730 SOURNIA,,14,camping-la-source-78575,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,252,252,MOBILHOME 6 personnes - Izard,Camping La Source,4 Adultes, 66730 SOURNIA,,14,camping-la-source-78575,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,262,262,CHALET 5 personnes - Mimosa,Camping La Source,4 Adultes, 66730 SOURNIA,,14,camping-la-source-78575,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,262,262,MOBILHOME 5 personnes - Myrtil,Camping La Source,4 Adultes, 66730 SOURNIA,,14,camping-la-source-78575,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,272,272,MOBILHOME 4 personnes - Cordulie,Camping La Source,4 Adultes, 66730 SOURNIA,,14,camping-la-source-78575,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,282,282,MOBILHOME 6 personnes - Agaric,Camping La Source,4 Adultes, 66730 SOURNIA,,14,camping-la-source-78575,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,282,282,MOBILHOME 6 personnes - Liège,Camping La Source,6 Adultes, 66730 SOURNIA,,14,camping-la-source-78575,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,282,282,MOBILHOME 6 personnes - Apollon,Camping La Source,4 Adultes, 66730 SOURNIA,,14,camping-la-source-78575,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,282,282,MOBILHOME 4 personnes - GENTIANE - 1 chambre sans jacuzzi -,Camping La Source,4 Adultes, 66730 SOURNIA,,14,camping-la-source-78575,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,322,322,MOBILHOME 6 personnes - Valeriane,Camping La Source,6 Adultes, 66730 SOURNIA,,14,camping-la-source-78575,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,362,362,MOBILHOME 4 personnes - GENTIANE - 1 chambre - avec jacuzzi,Camping La Source,4 Adultes, 66730 SOURNIA,,14,camping-la-source-78575,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,116,116,MOBILHOME 4 personnes - EDEN,Camping Paradis - Barberousse,4 Adultes, 11430 GRUISSAN,,14,camping-paradis-barberousse-79788,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,126,126,MOBILHOME 6 personnes - Eden 3 chambres 6,Camping Paradis - Barberousse,6 Adultes, 11430 GRUISSAN,,14,camping-paradis-barberousse-79788,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,176,176,MOBILHOME 8 personnes - Eden - 4 chambres,Camping Paradis - Barberousse,8 Adultes, 11430 GRUISSAN,,14,camping-paradis-barberousse-79788,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,420,315,MOBILHOME 4 personnes - FAMILY PREMIUM,Camping Beau Rivage,4 Adultes, 34140 MEZE,,14,camping-beau-rivage-77811,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,441,"330,75",MOBILHOME 4 personnes - LOGGIA PREMIUM,Camping Beau Rivage,4 Adultes, 34140 MEZE,,14,camping-beau-rivage-77811,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,455,"341,25",MOBILHOME 6 personnes - ESPACE CLASSIC,Camping Beau Rivage,6 Adultes, 34140 MEZE,,14,camping-beau-rivage-77811,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,469,"351,75",MOBILHOME 6 personnes - ESPACE PREMIUM,Camping Beau Rivage,6 Adultes, 34140 MEZE,,14,camping-beau-rivage-77811,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,490,"367,50",MOBILHOME 6 personnes - ESPACE PREMIUM + clim TV,Camping Beau Rivage,6 Adultes, 34140 MEZE,,14,camping-beau-rivage-77811,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,504,378,MOBILHOME 6 personnes - BAY PREMIUM,Camping Beau Rivage,6 Adultes, 34140 MEZE,,14,camping-beau-rivage-77811,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,525,"393,75",MOBILHOME 6 personnes - ESPACE PREMIUM- vue sur le Bassin de Thau,Camping Beau Rivage,6 Adultes, 34140 MEZE,,14,camping-beau-rivage-77811,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,840,630,MOBILHOME 4 personnes - FAMILY LUXE (draps inclus),Camping Beau Rivage,4 Adultes, 34140 MEZE,,14,camping-beau-rivage-77811,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,945,"708,75",MOBILHOME 4 personnes - FAMILY LUXE (draps inclus),Camping Beau Rivage,4 Adultes, 34140 MEZE,,14,camping-beau-rivage-77811,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,252,252,MOBILHOME 8 personnes - Bien-être 3ch 8p Signature clim,Camping Siblu Le Lac des Rêves - Funpass inclus,8 Adultes, 34970 LATTES,,14,camping-siblu-le-lac-des-reves-funpass-inclus-77518,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,252,252,MOBILHOME 6 personnes - Bien-être 2ch 6p Signature clim,Camping Siblu Le Lac des Rêves - Funpass inclus,6 Adultes, 34970 LATTES,,14,camping-siblu-le-lac-des-reves-funpass-inclus-77518,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,250,250,MOBILHOME 4 personnes - Azur,Camping Au Flamenco,2 Adultes, 66700 ARGELES,,14,camping-au-flamenco-76756,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,280,280,MOBILHOME 4 personnes - Horizon,Camping Au Flamenco,2 Adultes, 66700 ARGELES,,14,camping-au-flamenco-76756,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,300,300,MOBILHOME 5 personnes - Evasion,Camping Au Flamenco,5 Adultes, 66700 ARGELES,,14,camping-au-flamenco-76756,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,330,330,MOBILHOME 5 personnes - Océane,Camping Au Flamenco,5 Adultes, 66700 ARGELES,,14,camping-au-flamenco-76756,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,360,360,MOBILHOME 6 personnes - Family,Camping Au Flamenco,6 Adultes, 66700 ARGELES,,14,camping-au-flamenco-76756,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,189,189,CHALET 4 personnes - NATURE (Sans sanitaires),Camping Mas Llinas,4 Adultes, 66160 LE BOULOU,,14,camping-mas-llinas-77558,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,300,300,MOBILHOME 4 personnes - TRIGANO 26m2,Camping Mas Llinas,4 Adultes, 66160 LE BOULOU,,14,camping-mas-llinas-77558,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,320,320,MOBILHOME 4 personnes - TRIGANO EVO 29 TI,Camping Mas Llinas,4 Adultes, 66160 LE BOULOU,,14,camping-mas-llinas-77558,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,350,350,MOBILHOME 4 personnes - TRIGANO 33m2,Camping Mas Llinas,4 Adultes, 66160 LE BOULOU,,14,camping-mas-llinas-77558,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,430,430,MOBILHOME 6 personnes - O HARA 40 m² 3 chambres 2 wc / 2 salle de bains,Camping Mas Llinas,6 Adultes, 66160 LE BOULOU,,14,camping-mas-llinas-77558,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,214,214,"MOBILHOME 5 personnes - TITHOME sans sanitaires, en arrivée le samedi",La Clape Village,4 Adultes, 34300 AGDE,,14,la-clape-village-76694,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,"449,09",247,MOBILHOME 4 personnes - Mobil Home 3 Pièces Classik 4 personnes Climatisé + TV,La Clape Village,4 Adultes, 34300 AGDE,,14,la-clape-village-76694,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,270,270,MOBILHOME 4 personnes - Basik,La Clape Village,4 Adultes, 34300 AGDE,,14,la-clape-village-76694,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,274,274,CHALET 5 personnes - Classik,La Clape Village,4 Adultes, 34300 AGDE,,14,la-clape-village-76694,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,288,288,MOBILHOME 4 personnes - Classik 2 chambres,La Clape Village,4 Adultes, 34300 AGDE,,14,la-clape-village-76694,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,"438,57",307,MOBILHOME 6 personnes - Cottage Privilège 4 Pièces 6 personnes Climatisé + TV,La Clape Village,6 Adultes, 34300 AGDE,,14,la-clape-village-76694,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,316,316,MOBILHOME 6 personnes - Classik 3 chambres,La Clape Village,6 Adultes, 34300 AGDE,,14,la-clape-village-76694,Languedoc-roussillon
,03/04/2023,08/04/2023,15/04/2023,360,360,MOBILHOME 4 personnes - Cottage Privilège avec bed extérieur - quartier familles uniquement - zone piétonnière,La Clape Village,4 Adultes, 34300 AGDE,,14,la-clape-village-76694,Languedoc-roussillon
