web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,n_offre,nom,Nb personnes,localite,date_debut-jour,Nb semaines,cle_station,nom_station
,07/08/2023,23/12/2023,30/12/2023,539,539,MOBILHOME 4 personnes - Luxe,,Camping au Paradis des Campeurs,4 Adultes,Plage ,,51,camping-au-paradis-des-campeurs-80067,
,07/08/2023,23/12/2023,30/12/2023,567,567,MOBILHOME 6 personnes - Lodge Luxe 2 à 6 pers. clim. Plancha,,Camping au Paradis des Campeurs,6 Adultes,Plage ,,51,camping-au-paradis-des-campeurs-80067,
,07/08/2023,23/12/2023,30/12/2023,620,620,MOBILHOME 6 personnes - Lodge Luxe Vue Nature,,Camping au Paradis des Campeurs,6 Adultes,Plage ,,51,camping-au-paradis-des-campeurs-80067,
,07/08/2023,23/12/2023,30/12/2023,660,660,MOBILHOME 4 personnes - Lodge Luxe vue mer,,Camping au Paradis des Campeurs,4 Adultes,Plage ,,51,camping-au-paradis-des-campeurs-80067,
,07/08/2023,23/12/2023,30/12/2023,694,694,MOBILHOME 6 personnes - Lodge Luxe Vue Panoramique 2 à 6 pers. clim. Plancha,,Camping au Paradis des Campeurs,6 Adultes,Plage ,,51,camping-au-paradis-des-campeurs-80067,
,07/08/2023,23/12/2023,30/12/2023,1055,1055,MOBILHOME 6 personnes - Lodge Luxe Riviera vue mer panoramique,,Camping au Paradis des Campeurs,6 Adultes,Plage ,,51,camping-au-paradis-des-campeurs-80067,
,07/08/2023,23/12/2023,30/12/2023,1095,1095,MOBILHOME 8 personnes - Lodge Riviera 2 à 8 pers. clim. Plancha,,Camping au Paradis des Campeurs,8 Adultes,Plage ,,51,camping-au-paradis-des-campeurs-80067,
,07/08/2023,28/10/2023,04/11/2023,435,435,MOBILHOME 2 personnes - 1 CHAMBRE CONFORT,,Camping Paradis La Marmotte,2 Adultes, 09110 SAVIGNAC LES ORMEAUX,,43,camping-paradis-la-marmotte-78523,
,07/08/2023,28/10/2023,04/11/2023,506,506,MOBILHOME 4 personnes - MH 2 CHAMBRES CONFORT,,Camping Paradis La Marmotte,4 Adultes, 09110 SAVIGNAC LES ORMEAUX,,43,camping-paradis-la-marmotte-78523,
,07/08/2023,28/10/2023,04/11/2023,569,569,MOBILHOME 4 personnes - 2 CHAMBRES PREMIUM,,Camping Paradis La Marmotte,4 Adultes, 09110 SAVIGNAC LES ORMEAUX,,43,camping-paradis-la-marmotte-78523,
,07/08/2023,28/10/2023,04/11/2023,602,602,MOBILHOME 4 personnes - 2 CHAMBRES PREMIUM+,,Camping Paradis La Marmotte,4 Adultes, 09110 SAVIGNAC LES ORMEAUX,,43,camping-paradis-la-marmotte-78523,
,07/08/2023,28/10/2023,04/11/2023,602,602,CHALET 4 personnes - 2 CONFORT,,Camping Paradis La Marmotte,4 Adultes, 09110 SAVIGNAC LES ORMEAUX,,43,camping-paradis-la-marmotte-78523,
,07/08/2023,28/10/2023,04/11/2023,661,661,CHALET 4 personnes - 2 CONFORT+,,Camping Paradis La Marmotte,4 Adultes, 09110 SAVIGNAC LES ORMEAUX,,43,camping-paradis-la-marmotte-78523,
,07/08/2023,28/10/2023,04/11/2023,661,661,CHALET 4 personnes - 2 PREMIUM,,Camping Paradis La Marmotte,4 Adultes, 09110 SAVIGNAC LES ORMEAUX,,43,camping-paradis-la-marmotte-78523,
,07/08/2023,28/10/2023,04/11/2023,732,732,CHALET 4 personnes - 2 PREMIUM+,,Camping Paradis La Marmotte,4 Adultes, 09110 SAVIGNAC LES ORMEAUX,,43,camping-paradis-la-marmotte-78523,
,07/08/2023,26/08/2023,02/09/2023,149,149,MOBILHOME 4 personnes - 2 Ch 4 pers Terrasse Semi-Couverte TV pas de Clim,,Camping Paradis Domaine Le Quercy,4 Adultes," France, 3200 Pont du Gué ",,34,camping-paradis-domaine-le-quercy-77852,
,07/08/2023,26/08/2023,02/09/2023,159,159,MOBILHOME 6 personnes - 3ch 5+1enf Terrasse Semi-Couverte TV pas de Clim,,Camping Paradis Domaine Le Quercy,5 Adultes," France, 3200 Pont du Gué ",,34,camping-paradis-domaine-le-quercy-77852,
,07/08/2023,26/08/2023,02/09/2023,519,179,GÎTE 4 personnes - Plein Pied,,Camping Paradis Domaine Le Quercy,4 Adultes," France, 3200 Pont du Gué ",,34,camping-paradis-domaine-le-quercy-77852,
,07/08/2023,19/08/2023,26/08/2023,819,819,MOBILHOME 6 personnes - Essentiel 2ch 6p Signature Clim,,Camping Siblu La Pignade - Funpass inclus,6 Adultes, 17390 RONCE LES BAINS,,33,camping-siblu-la-pignade-funpass-inclus-78134,
