web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,nom,Nb Personnes,localite,n_offres,date_debut-jour,Nb semaines,cle_station,nom_station
,27/03/2023,05/08/2023,12/08/2023,1080,1080,MOBILHOME 6 personnes - NEUF - 3 chambres - 34m²,Camping Le Pinada,6 Adultes, 11200 FABREZAN,,,31,camping-le-pinada-77247,
,27/03/2023,05/08/2023,12/08/2023,268.10,242.10,MOBILHOME 6 personnes - 3 Chambres (Clim),Camping Montpellier Plage,6 Adultes, 34250 PALAVAS LES FLOTS,,,31,camping-montpellier-plage-77942,
,27/03/2023,05/08/2023,12/08/2023,312,312,MOBILHOME 4 personnes - 2 Chambres (Clim),Camping Montpellier Plage,4 Adultes, 34250 PALAVAS LES FLOTS,,,31,camping-montpellier-plage-77942,
,27/03/2023,05/08/2023,12/08/2023,530,530,BUNGALOW TOILÉ 4 personnes - COCO SWEET,Camping Le Jardin des Cévennes,4 Adultes, 48150 MEYRUEIS,,,31,camping-le-jardin-des-cevennes-77809,
,27/03/2023,05/08/2023,12/08/2023,620,620,BUNGALOW TOILÉ 5 personnes - Tithome - sans sanitaires,Camping Le Jardin des Cévennes,4 Adultes, 48150 MEYRUEIS,,,31,camping-le-jardin-des-cevennes-77809,
,27/03/2023,05/08/2023,12/08/2023,699,699,MOBILHOME 4 personnes - BIKINI,Camping Le Jardin des Cévennes,4 Adultes, 48150 MEYRUEIS,,,31,camping-le-jardin-des-cevennes-77809,
,27/03/2023,05/08/2023,12/08/2023,799,799,MOBILHOME 4 personnes - FIDJI,Camping Le Jardin des Cévennes,4 Adultes, 48150 MEYRUEIS,,,31,camping-le-jardin-des-cevennes-77809,
,27/03/2023,05/08/2023,12/08/2023,870,870,MOBILHOME 4 personnes - OAKLEY,Camping Le Jardin des Cévennes,2 Adultes, 48150 MEYRUEIS,,,31,camping-le-jardin-des-cevennes-77809,
,27/03/2023,05/08/2023,12/08/2023,950,950,MOBILHOME 6 personnes - BERMUDES,Camping Le Jardin des Cévennes,6 Adultes, 48150 MEYRUEIS,,,31,camping-le-jardin-des-cevennes-77809,
,27/03/2023,05/08/2023,12/08/2023,149,149,MOBILHOME 4 personnes,Camping Club Le Florida,2 Adultes, 66200 ELNE,,,31,camping-club-le-florida-79506,
,27/03/2023,05/08/2023,12/08/2023,159,159,MOBILHOME 6 personnes,Camping Club Le Florida,6 Adultes, 66200 ELNE,,,31,camping-club-le-florida-79506,
,27/03/2023,05/08/2023,12/08/2023,445,267,MOBILHOME 6 personnes - Maxi Family Confort 4 Pièces 6 Personnes Climatisé + TV,Camping Club Le Florida,6 Adultes, 66200 ELNE,,,31,camping-club-le-florida-79506,
,27/03/2023,05/08/2023,12/08/2023,365,269,MOBILHOME 6 personnes - Climatisation + TV,Camping Les Salisses,4 Adultes, 34450 VIAS,,,31,camping-les-salisses-76793,
,27/03/2023,05/08/2023,12/08/2023,435,289,MOBILHOME 8 personnes - Climatisation + TV,Camping Les Salisses,6 Adultes, 34450 VIAS,,,31,camping-les-salisses-76793,
,27/03/2023,05/08/2023,12/08/2023,394.55,217,MOBILHOME 6 personnes - 3 Pièces 4/6 Personnes Climatisé + TV,Camping Les Salisses,4 Adultes, 34450 VIAS,,,31,camping-les-salisses-76793,
