web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,nom,Nb Personnes,localite,n_offres,date_debut-jour,Nb semaines,cle_station,nom_station
,27/03/2023,05/08/2023,12/08/2023,345,276,MOBILHOME 6 personnes - Mh Evasion+ 6P 2CH 28m² Merc,Camping Le Clos Virgile,6 Adultes, 34410 SERIGNAN,,,31,camping-le-clos-virgile-78527,
,27/03/2023,05/08/2023,12/08/2023,345,276,MOBILHOME 6 personnes - Mh Evasion+ 6P 2CH 28m² Sam,Camping Le Clos Virgile,6 Adultes, 34410 SERIGNAN,,,31,camping-le-clos-virgile-78527,
,27/03/2023,05/08/2023,12/08/2023,345,276,MOBILHOME 6 personnes - Evasion 6 personnes 2 chambres 28m²,Camping Le Clos Virgile,6 Adultes, 34410 SERIGNAN,,,31,camping-le-clos-virgile-78527,
,27/03/2023,05/08/2023,12/08/2023,450,360,MOBILHOME 5 personnes - Loisir+ 8 personnes 3 chambres 30m²,Camping Le Clos Virgile,5 Adultes, 34410 SERIGNAN,,,31,camping-le-clos-virgile-78527,
,27/03/2023,05/08/2023,12/08/2023,450,360,MOBILHOME 8 personnes - Loisir+ 8 personnes 3 chambres 30m²,Camping Le Clos Virgile,8 Adultes, 34410 SERIGNAN,,,31,camping-le-clos-virgile-78527,
,27/03/2023,05/08/2023,12/08/2023,450,360,MOBILHOME 8 personnes - Loisir+ 8 personnes 3 chambres 34m²,Camping Le Clos Virgile,8 Adultes, 34410 SERIGNAN,,,31,camping-le-clos-virgile-78527,
,27/03/2023,05/08/2023,12/08/2023,450,360,MOBILHOME 8 personnes - Loisir+ 8 personnes 3 chambres 30m²,Camping Le Clos Virgile,8 Adultes, 34410 SERIGNAN,,,31,camping-le-clos-virgile-78527,
,27/03/2023,05/08/2023,12/08/2023,485,485,MOBILHOME 6 personnes,Camping Le Clos Virgile,6 Adultes, 34410 SERIGNAN,,,31,camping-le-clos-virgile-78527,
,27/03/2023,05/08/2023,12/08/2023,149,149,TENTE TOILE ET BOIS 4 personnes - Safari,Le Pearl - Camping Paradis,4 Adultes, 66700 ARGELES,,,31,le-pearl-camping-paradis-76750,
,27/03/2023,05/08/2023,12/08/2023,159,159,MOBILHOME 4 personnes - Eco,Le Pearl - Camping Paradis,4 Adultes, 66700 ARGELES,,,31,le-pearl-camping-paradis-76750,
,27/03/2023,05/08/2023,12/08/2023,169,169,MOBILHOME 4 personnes - Classique,Le Pearl - Camping Paradis,4 Adultes, 66700 ARGELES,,,31,le-pearl-camping-paradis-76750,
,27/03/2023,05/08/2023,12/08/2023,169,169,MOBILHOME 4 personnes - Classique (arrivée samedi),Le Pearl - Camping Paradis,4 Adultes, 66700 ARGELES,,,31,le-pearl-camping-paradis-76750,
,27/03/2023,05/08/2023,12/08/2023,179,179,MOBILHOME 6 personnes - Classique,Le Pearl - Camping Paradis,6 Adultes, 66700 ARGELES,,,31,le-pearl-camping-paradis-76750,
,27/03/2023,05/08/2023,12/08/2023,179,179,MOBILHOME 5 personnes - Confort,Le Pearl - Camping Paradis,5 Adultes, 66700 ARGELES,,,31,le-pearl-camping-paradis-76750,
,27/03/2023,05/08/2023,12/08/2023,179,179,MOBILHOME 5 personnes - Confort (arrivée samedi),Le Pearl - Camping Paradis,5 Adultes, 66700 ARGELES,,,31,le-pearl-camping-paradis-76750,
,27/03/2023,05/08/2023,12/08/2023,189,189,MOBILHOME 7 personnes - Confort (arrivée samedi),Le Pearl - Camping Paradis,7 Adultes, 66700 ARGELES,,,31,le-pearl-camping-paradis-76750,
,27/03/2023,05/08/2023,12/08/2023,196,196,MOBILHOME 7 personnes - Confort,Le Pearl - Camping Paradis,7 Adultes, 66700 ARGELES,,,31,le-pearl-camping-paradis-76750,
,27/03/2023,05/08/2023,12/08/2023,219,219,MOBILHOME 7 personnes - Premium - 2013 (arrivée samedi),Le Pearl - Camping Paradis,7 Adultes, 66700 ARGELES,,,31,le-pearl-camping-paradis-76750,
,27/03/2023,05/08/2023,12/08/2023,239,239,MOBILHOME 5 personnes - Premium,Le Pearl - Camping Paradis,5 Adultes, 66700 ARGELES,,,31,le-pearl-camping-paradis-76750,
,27/03/2023,05/08/2023,12/08/2023,269,269,MOBILHOME 8 personnes - Confort,Le Pearl - Camping Paradis,8 Adultes, 66700 ARGELES,,,31,le-pearl-camping-paradis-76750,
,27/03/2023,05/08/2023,12/08/2023,349,349,MOBILHOME 7 personnes - Premium plus - 2019,Le Pearl - Camping Paradis,7 Adultes, 66700 ARGELES,,,31,le-pearl-camping-paradis-76750,
