web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,nom,Nb Personnes,localite,n_offres,date_debut-jour,Nb semaines,cle_station,nom_station
,27/03/2023,07/10/2023,14/10/2023,384,384,MOBILHOME 6 personnes - Blueberry pour 4/6 personnes (2 chambres),Camping Résidentiel La Pinède,4 Adultes, 34120 CASTELNAU DE GUERS,,,40,camping-residentiel-la-pinede-77040,
,27/03/2023,07/10/2023,14/10/2023,412,412,MOBILHOME 6 personnes - Charleston pour 4/6 personnes (2 chambres),Camping Résidentiel La Pinède,4 Adultes, 34120 CASTELNAU DE GUERS,,,40,camping-residentiel-la-pinede-77040,
,27/03/2023,07/10/2023,14/10/2023,412,412,MOBILHOME 6 personnes - Manado,Camping Résidentiel La Pinède,6 Adultes, 34120 CASTELNAU DE GUERS,,,40,camping-residentiel-la-pinede-77040,
,27/03/2023,07/10/2023,14/10/2023,412,412,MOBILHOME 4 personnes - Sumba,Camping Résidentiel La Pinède,4 Adultes, 34120 CASTELNAU DE GUERS,,,40,camping-residentiel-la-pinede-77040,
,27/03/2023,07/10/2023,14/10/2023,426,426,MOBILHOME 6 personnes - Blueberry 3,Camping Résidentiel La Pinède,6 Adultes, 34120 CASTELNAU DE GUERS,,,40,camping-residentiel-la-pinede-77040,
,27/03/2023,07/10/2023,14/10/2023,490,490,MOBILHOME 6 personnes - Madison pour 4/6 personnes (2 chambres),Camping Résidentiel La Pinède,4 Adultes, 34120 CASTELNAU DE GUERS,,,40,camping-residentiel-la-pinede-77040,
,27/03/2023,07/10/2023,14/10/2023,650,650,MOBILHOME 6 personnes - Florès 3,Camping Résidentiel La Pinède,6 Adultes, 34120 CASTELNAU DE GUERS,,,40,camping-residentiel-la-pinede-77040,
,27/03/2023,07/10/2023,14/10/2023,762,762,MOBILHOME 6 personnes - Baltimore pour 4/6 personnes (2 chambres),Camping Résidentiel La Pinède,4 Adultes, 34120 CASTELNAU DE GUERS,,,40,camping-residentiel-la-pinede-77040,
,27/03/2023,07/10/2023,14/10/2023,300,300,MOBILHOME 5 personnes - TRITON - 2 chambres - Essentiel - 24m²,Camping Le Pinada,5 Adultes, 11200 FABREZAN,,,40,camping-le-pinada-77247,
,27/03/2023,07/10/2023,14/10/2023,300,300,MOBILHOME 4 personnes - IRIS - 1 chambre - Récent - 20m²,Camping Le Pinada,4 Adultes, 11200 FABREZAN,,,40,camping-le-pinada-77247,
,27/03/2023,07/10/2023,14/10/2023,350,350,MOBILHOME 5 personnes - LOUISIANE - 2 chambres - 22m²,Camping Le Pinada,5 Adultes, 11200 FABREZAN,,,40,camping-le-pinada-77247,
,27/03/2023,07/10/2023,14/10/2023,380,380,MOBILHOME 5 personnes - TITANIA - 2 chambres - 24m²,Camping Le Pinada,5 Adultes, 11200 FABREZAN,,,40,camping-le-pinada-77247,
,27/03/2023,07/10/2023,14/10/2023,400,400,MOBILHOME 4 personnes - MAGNOLIA - 2 chambres - 28m²,Camping Le Pinada,4 Adultes, 11200 FABREZAN,,,40,camping-le-pinada-77247,
,27/03/2023,07/10/2023,14/10/2023,410,410,"MOBILHOME 4 personnes - BLEUET, VIOLETTE, CAPUCINE - 2 chambres - 28m²",Camping Le Pinada,4 Adultes, 11200 FABREZAN,,,40,camping-le-pinada-77247,
,27/03/2023,07/10/2023,14/10/2023,410,410,"MOBILHOME 4 personnes - ORCHIDEE, JACINTHE - 2 chambres - 28m²",Camping Le Pinada,4 Adultes, 11200 FABREZAN,,,40,camping-le-pinada-77247,
,27/03/2023,07/10/2023,14/10/2023,410,410,MOBILHOME 4 personnes - TULIPE - 2 chambres - 28 m²,Camping Le Pinada,4 Adultes, 11200 FABREZAN,,,40,camping-le-pinada-77247,
,27/03/2023,07/10/2023,14/10/2023,410,410,MOBILHOME 5 personnes - TITANIA CLIM - 2 chambres - 24m² -,Camping Le Pinada,5 Adultes, 11200 FABREZAN,,,40,camping-le-pinada-77247,
,27/03/2023,07/10/2023,14/10/2023,430,430,MOBILHOME 4 personnes - NEUF - 2 chambres - 31m²,Camping Le Pinada,4 Adultes, 11200 FABREZAN,,,40,camping-le-pinada-77247,
,27/03/2023,07/10/2023,14/10/2023,500,500,"MOBILHOME 6 personnes - COQUELICOT, JONQUILLE - 3 chambres - Récent - 30m²",Camping Le Pinada,6 Adultes, 11200 FABREZAN,,,40,camping-le-pinada-77247,
,27/03/2023,07/10/2023,14/10/2023,600,600,MOBILHOME 6 personnes - NEUF - 3 chambres - 34m²,Camping Le Pinada,6 Adultes, 11200 FABREZAN,,,40,camping-le-pinada-77247,
,27/03/2023,07/10/2023,14/10/2023,210,210,MOBILHOME 4 personnes - WATIPI,Camping Le Verdier,4 Adultes, 30125 SAUMANE,,,40,camping-le-verdier-78516,
,27/03/2023,07/10/2023,14/10/2023,220,220,CHALET 3 personnes - BOIS,Camping Le Verdier,3 Adultes, 30125 SAUMANE,,,40,camping-le-verdier-78516,
,27/03/2023,07/10/2023,14/10/2023,220,220,CHALET 5 personnes - GITOTEL,Camping Le Verdier,5 Adultes, 30125 SAUMANE,,,40,camping-le-verdier-78516,
,27/03/2023,07/10/2023,14/10/2023,220,220,MOBILHOME 4 personnes - WATIPI BOIS,Camping Le Verdier,4 Adultes, 30125 SAUMANE,,,40,camping-le-verdier-78516,
