url,web-scrapper-order,date_price,date_debut,date_fin,prix_init,prix_actuel,typologie,nom,Nb Personnes,localite,n_offres,date_debut-jour,Nb semaines,cle_station,nom_station
https://www.campings.com/fr/camping/camping-la-grange-neuve-78536#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,322,322,MOBILHOME 4 personnes - FLAMAND ROSE + Clim et TV,Camping La Grange Neuve,4 Adultes,Nord ,,,22,camping-la-grange-neuve-78536,
https://www.campings.com/fr/camping/camping-la-grange-neuve-78536#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,343,343,MOBILHOME 4 personnes - PREMIUM Côté Jardin,Camping La Grange Neuve,4 Adultes,Nord ,,,22,camping-la-grange-neuve-78536,
https://www.campings.com/fr/camping/camping-la-grange-neuve-78536#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,363,363,MOBILHOME 4 personnes - PREMIUM Côté Réserve,Camping La Grange Neuve,4 Adultes,Nord ,,,22,camping-la-grange-neuve-78536,
https://www.campings.com/fr/camping/camping-la-grange-neuve-78536#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,415,415,MOBILHOME 6 personnes - GIRAFE + Clim et TV,Camping La Grange Neuve,4 Adultes,Nord ,,,22,camping-la-grange-neuve-78536,
https://www.campings.com/fr/camping/camping-les-chalets-du-lac-76860#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,414,414,TENTE 4 personnes - LODGE ECO sans sanitaires,Camping Les Chalets du Lac,4 Adultes, 11340 BELCAIRE,,,22,camping-les-chalets-du-lac-76860,
https://www.campings.com/fr/camping/camping-les-chalets-du-lac-76860#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,441,441,BUNGALOW 4 personnes - TRAPPEUR sans sanitaires,Camping Les Chalets du Lac,2 Adultes, 11340 BELCAIRE,,,22,camping-les-chalets-du-lac-76860,
https://www.campings.com/fr/camping/camping-les-chalets-du-lac-76860#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,504,504,TENTE 5 personnes - LODGE CONFORT avec sanitaires,Camping Les Chalets du Lac,5 Adultes, 11340 BELCAIRE,,,22,camping-les-chalets-du-lac-76860,
https://www.campings.com/fr/camping/camping-les-chalets-du-lac-76860#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,537,537,CHALET 4 personnes - ISARD VOILÉ,Camping Les Chalets du Lac,4 Adultes, 11340 BELCAIRE,,,22,camping-les-chalets-du-lac-76860,
https://www.campings.com/fr/camping/camping-les-chalets-du-lac-76860#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,563,563,CHALET 4 personnes - MARMOTTE,Camping Les Chalets du Lac,4 Adultes, 11340 BELCAIRE,,,22,camping-les-chalets-du-lac-76860,
https://www.campings.com/fr/camping/camping-les-chalets-du-lac-76860#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,605,605,CHALET 5 personnes - MARMOTTE,Camping Les Chalets du Lac,4 Adultes, 11340 BELCAIRE,,,22,camping-les-chalets-du-lac-76860,
https://www.campings.com/fr/camping/camping-les-chalets-du-lac-76860#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,616,616,CHALET 4 personnes - GRAND ISARD,Camping Les Chalets du Lac,2 Adultes, 11340 BELCAIRE,,,22,camping-les-chalets-du-lac-76860,
https://www.campings.com/fr/camping/camping-les-chalets-du-lac-76860#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,772,772,CHALET 6 personnes - LES CÈDRES,Camping Les Chalets du Lac,6 Adultes, 11340 BELCAIRE,,,22,camping-les-chalets-du-lac-76860,
https://www.campings.com/fr/camping/camping-les-chalets-du-lac-76860#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,830,830,CHALET 6 personnes - CHATEAU,Camping Les Chalets du Lac,6 Adultes, 11340 BELCAIRE,,,22,camping-les-chalets-du-lac-76860,
https://www.campings.com/fr/camping/camping-le-fontaulie-sud-94488#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,310,310,MOBILHOME 4 personnes - Horizon 1 ou 2,Camping Le Fontaulie Sud,4 Adultes, 11500 NEBIAS,,,22,camping-le-fontaulie-sud-94488,
https://www.campings.com/fr/camping/camping-le-fontaulie-sud-94488#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,310,310,MOBILHOME 4 personnes - Atlantic,Camping Le Fontaulie Sud,4 Adultes, 11500 NEBIAS,,,22,camping-le-fontaulie-sud-94488,
https://www.campings.com/fr/camping/camping-le-bosc-den-roug-78217#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,259,259,MOBILHOME 5 personnes - ESPACE,Camping Le Bosc d'En Roug,5 Adultes, 66750 SAINT CYPRIEN,,,22,camping-le-bosc-den-roug-78217,
https://www.campings.com/fr/camping/camping-le-bosc-den-roug-78217#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,308,308,MOBILHOME 5 personnes - ESPACE PREMIUM,Camping Le Bosc d'En Roug,4 Adultes, 66750 SAINT CYPRIEN,,,22,camping-le-bosc-den-roug-78217,
https://www.campings.com/fr/camping/camping-le-bosc-den-roug-78217#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,315,315,MOBILHOME 6 personnes - ESPACE,Camping Le Bosc d'En Roug,6 Adultes, 66750 SAINT CYPRIEN,,,22,camping-le-bosc-den-roug-78217,
https://www.campings.com/fr/camping/camping-le-bosc-den-roug-78217#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,364,364,MOBILHOME 4 personnes - COTTAGE PREMIUM,Camping Le Bosc d'En Roug,4 Adultes, 66750 SAINT CYPRIEN,,,22,camping-le-bosc-den-roug-78217,
https://www.campings.com/fr/camping/camping-le-roussillon-78220#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,424,259,MOBILHOME 4 personnes - 3 Pièces Climatisé,Camping Le Roussillon,4 Adultes,"Cyprien, France ",,,22,camping-le-roussillon-78220,
https://www.campings.com/fr/camping/camping-le-soleil-de-la-mediterranee-78216#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,510,357,MOBILHOME 6 personnes,Camping Le Soleil de La Méditerranée,6 Adultes, 66750 SAINT CYPRIEN,,,22,camping-le-soleil-de-la-mediterranee-78216,
https://www.campings.com/fr/camping/camping-le-soleil-de-la-mediterranee-78216#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,364,364,MOBILHOME 6 personnes - Comfort 4/6 places,Camping Le Soleil de La Méditerranée,4 Adultes, 66750 SAINT CYPRIEN,,,22,camping-le-soleil-de-la-mediterranee-78216,
https://www.campings.com/fr/camping/camping-le-soleil-de-la-mediterranee-78216#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,441,441,MOBILHOME 6 personnes - Comfort,Camping Le Soleil de La Méditerranée,6 Adultes, 66750 SAINT CYPRIEN,,,22,camping-le-soleil-de-la-mediterranee-78216,
https://www.campings.com/fr/camping/camping-des-alberes-77482#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,259,209,MOBILHOME 4 personnes - LOISIRS,Camping des Albères,4 Adultes, 66740 LAROQUE DES ALBERES,,,22,camping-des-alberes-77482,
https://www.campings.com/fr/camping/camping-des-alberes-77482#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,319,219,MOBILHOME 8 personnes - FEERIQUE,Camping des Albères,8 Adultes, 66740 LAROQUE DES ALBERES,,,22,camping-des-alberes-77482,
https://www.campings.com/fr/camping/camping-des-alberes-77482#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,199,199,CHALET 2 personnes,Camping des Albères,2 Adultes, 66740 LAROQUE DES ALBERES,,,22,camping-des-alberes-77482,
https://www.campings.com/fr/camping/camping-des-alberes-77482#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,199,199,TENTE TOILE ET BOIS 5 personnes - NATURA,Camping des Albères,5 Adultes, 66740 LAROQUE DES ALBERES,,,22,camping-des-alberes-77482,
https://www.campings.com/fr/camping/camping-des-alberes-77482#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,199,199,TENTE 4 personnes - Maori,Camping des Albères,4 Adultes, 66740 LAROQUE DES ALBERES,,,22,camping-des-alberes-77482,
https://www.campings.com/fr/camping/camping-des-alberes-77482#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,339,237,MOBILHOME 4 personnes - Loisirs 3 Pièces 4 Personnes Climatisé + TV,Camping des Albères,4 Adultes, 66740 LAROQUE DES ALBERES,,,22,camping-des-alberes-77482,
https://www.campings.com/fr/camping/camping-des-alberes-77482#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,348,247,MOBILHOME 6 personnes - Passion 3 Pièces 4/6 Personnes Climatisé + TV,Camping des Albères,6 Adultes, 66740 LAROQUE DES ALBERES,,,22,camping-des-alberes-77482,
https://www.campings.com/fr/camping/camping-des-alberes-77482#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,299,299,MOBILHOME 4 personnes - Gamme Loisirs,Camping des Albères,4 Adultes, 66740 LAROQUE DES ALBERES,,,22,camping-des-alberes-77482,
https://www.campings.com/fr/camping/camping-des-alberes-77482#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,319,319,MOBILHOME 6 personnes - PASSION,Camping des Albères,4 Adultes, 66740 LAROQUE DES ALBERES,,,22,camping-des-alberes-77482,
https://www.campings.com/fr/camping/camping-des-alberes-77482#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,339,339,MOBILHOME 8 personnes - FEERIQUE,Camping des Albères,6 Adultes, 66740 LAROQUE DES ALBERES,,,22,camping-des-alberes-77482,
https://www.campings.com/fr/camping/camping-des-alberes-77482#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,339,339,MOBILHOME 4 personnes - DUO,Camping des Albères,4 Adultes, 66740 LAROQUE DES ALBERES,,,22,camping-des-alberes-77482,
https://www.campings.com/fr/camping/camping-des-alberes-77482#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,734,367,MOBILHOME 4 personnes - Duo Premium 3 Pièces 4 Personnes Jacuzzi + Climatisé + TV,Camping des Albères,4 Adultes, 66740 LAROQUE DES ALBERES,,,22,camping-des-alberes-77482,
https://www.campings.com/fr/camping/camping-des-alberes-77482#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,894,447,MOBILHOME 6 personnes - Trio Premium 4 Pièces 6 Personnes Jacuzzi + Climatisé + TV,Camping des Albères,6 Adultes, 66740 LAROQUE DES ALBERES,,,22,camping-des-alberes-77482,
https://www.campings.com/fr/camping/camping-des-alberes-77482#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,499,499,MOBILHOME 4 personnes - PREMIUM JACUZZI,Camping des Albères,4 Adultes, 66740 LAROQUE DES ALBERES,,,22,camping-des-alberes-77482,
https://www.campings.com/fr/camping/camping-des-alberes-77482#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,519,519,MOBILHOME 8 personnes - QUATTRO,Camping des Albères,8 Adultes, 66740 LAROQUE DES ALBERES,,,22,camping-des-alberes-77482,
https://www.campings.com/fr/camping/camping-des-alberes-77482#?checkInDate=2023-06-03&night=7,,27/03/2023,03/06/2023,10/06/2023,599,599,MOBILHOME 6 personnes - PREMIUM JACUZZI,Camping des Albères,6 Adultes, 66740 LAROQUE DES ALBERES,,,22,camping-des-alberes-77482,
